instruction;input;output;prediction
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Quelles sont les formules utilisées pour convertir des coordonnées cartésiennes en coordonnées polaires ?;"{""subject"": ""physics"", ""topic"": ""coordinates""}";"""Quelles sont les formules utilisées pour convertir des coordonnées cartésiennes en coordonnées polaires ? ->: {""subject"": ""physics"", ""topic"": ""coordinates""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment calculer la position d'un objet en utilisant des coordonnées polaires ?;"{""subject"": ""physics"", ""topic"": ""coordinates""}";"""Comment calculer la position d'un objet en utilisant des coordonnées polaires ? ->: {""subject"": ""physics"", ""topic"": ""coordinates""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Je ne comprends pas le concept d'oscillations harmoniques.;"{""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}";"""Je ne comprends pas le concept d'oscillations harmoniques. ->: {""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment calculer la période d'un oscillateur harmonique ?;"{""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}";"""Comment calculer la période d'un oscillateur harmonique ? ->: {""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Qu'est-ce que les coordonnées cartésiennes ?;"{""subject"": ""physics"", ""topic"": ""coordinates""}";"""Qu'est-ce que les coordonnées cartésiennes ? ->: {""subject"": ""physics"", ""topic"": ""coordinates""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment convertir des coordonnées polaires en coordonnées cartésiennes ?;"{""subject"": ""physics"", ""topic"": ""coordinates""}";"""Comment convertir des coordonnées polaires en coordonnées cartésiennes ? ->: {""subject"": ""physics"", ""topic"": ""coordinates""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Quelles sont les applications des coordonnées polaires en physique ?;"{""subject"": ""physics"", ""topic"": ""coordinates""}";"""Quelles sont les applications des coordonnées polaires en physique ? ->: {""subject"": ""physics"", ""topic"": ""coordinates""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment on fait pour trouver la période d'un oscillateur harmonique ?;"{""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}";"""Comment on fait pour trouver la période d'un oscillateur harmonique ? ->: {""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Quelles sont les coordonnées du point d'équilibre d'un système mécanique ?;"{""subject"": ""physics"", ""topic"": ""coordinates""}";"""Quelles sont les coordonnées du point d'équilibre d'un système mécanique ? ->: {""subject"": ""physics"", ""topic"": ""coordinates""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment calculer la période d'un pendule simple ?;"{""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}";"""Comment calculer la période d'un pendule simple ? ->: {""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Quelles sont les coordonnées polaires d'un point dans un plan cartésien ?;"{""subject"": ""physics"", ""topic"": ""coordinates""}";"""Quelles sont les coordonnées polaires d'un point dans un plan cartésien ? ->: {""subject"": ""physics"", ""topic"": ""coordinates""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment déterminer les coordonnées d'un point à partir de ses coordonnées polaires ?;"{""subject"": ""physics"", ""topic"": ""coordinates""}";"""Comment déterminer les coordonnées d'un point à partir de ses coordonnées polaires ? ->: {""subject"": ""physics"", ""topic"": ""coordinates""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment calculer la période d'un oscillateur harmonique ?;"{""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}";"""Comment calculer la période d'un oscillateur harmonique ? ->: {""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Quelles sont les coordonnées polaires d'un point dans un plan ?;"{""subject"": ""physics"", ""topic"": ""coordinates""}";"""Quelles sont les coordonnées polaires d'un point dans un plan ? ->: {""subject"": ""physics"", ""topic"": ""coordinates""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment résoudre un problème de mouvement oscillatoire ?;"{""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}";"""Comment résoudre un problème de mouvement oscillatoire ? ->: {""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Quelles sont les coordonnées cartésiennes d'un point dans un plan ?;"{""subject"": ""physics"", ""topic"": ""coordinates""}";"""Quelles sont les coordonnées cartésiennes d'un point dans un plan ? ->: {""subject"": ""physics"", ""topic"": ""coordinates""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment calculer la fréquence d'un oscillateur harmonique ?;"{""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}";"""Comment calculer la fréquence d'un oscillateur harmonique ? ->: {""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}"""
Tu es un analyseur de données charge d'aider les étudiants à trouver des ressources répond au mieux en format JSON.;comment calculer l'Ec de deux mobiles ?;"{""topic"": energies, ""subject"": physics}";"""comment calculer l'Ec de deux mobiles ? ->: {""topic"": energies, ""subject"": physics}"""
Tu es un analyseur de données charge d'aider les étudiants à trouver des ressources répond au mieux en format JSON.;Y'a un truc qui me chiffone en analyse dimensionnelle;"{""topic"": dimension, ""subject"": physics}";"""Y'a un truc qui me chiffone en analyse dimensionnelle ->: {""topic"": dimension, ""subject"": physics}"""
Tu es un analyseur de données charge d'aider les étudiants à trouver des ressources répond au mieux en format JSON.;Yo les djeuns vous auriez pas une idée de comment résoudre le pendule inversé ?;"{""topic"": laws, ""subject"": physics}";"""Yo les djeuns vous auriez pas une idée de comment résoudre le pendule inversé ? ->: {""topic"": laws, ""subject"": physics}"""
Tu es un analyseur de données charge d'aider les étudiants à trouver des ressources répond au mieux en format JSON.;Comment on fait pour passer des corrdo polaires aux coordo sphériques ?;"{""topic"": coordinates, ""subject"": physics}";"""Comment on fait pour passer des corrdo polaires aux coordo sphériques ? ->: {""topic"": coordinates, ""subject"": physics}"""
Tu es un analyseur de données charge d'aider les étudiants à trouver des ressources répond au mieux en format JSON.;Qqun a le tp comète ;"{""topic"": practicals, ""subject"": physics}";"""Qqun a le tp comète  ->: {""topic"": practicals, ""subject"": physics}"""
Tu es un analyseur de données charge d'aider les étudiants à trouver des ressources répond au mieux en format JSON.;Je comprends pas un truc dans la base de Frenet…y a pas qq'un qui puisse m'aider merci.;"{""topic"": bases, ""subject"": physics}";"""Je comprends pas un truc dans la base de Frenet…y a pas qq'un qui puisse m'aider merci. ->: {""topic"": bases, ""subject"": physics}"""
Tu es un analyseur de données charge d'aider les étudiants à trouver des ressources répond au mieux en format JSON.;C'est quoi la différence entre l'énergie cinétique et l'énergie potentielle et l'énergie potentielle ?;"{""topic"": energies, ""subject"": physics}";"""C'est quoi la différence entre l'énergie cinétique et l'énergie potentielle et l'énergie potentielle ? ->: {""topic"": energies, ""subject"": physics}"""
Tu es un analyseur de données charge d'aider les étudiants à trouver des ressources répond au mieux en format JSON.;wtf c koi ctruc de bz je comprend ap on est pas sensé utilisé la 2e loi de newton ici ?;"{""topic"": laws, ""subject"": physics}";"""wtf c koi ctruc de bz je comprend ap on est pas sensé utilisé la 2e loi de newton ici ? ->: {""topic"": laws, ""subject"": physics}"""
Tu es un analyseur de données charge d'aider les étudiants à trouver des ressources répond au mieux en format JSON.;Quelqu'un a compris pourquoi il faut mettre ce terme au carré dans la formule ?;"{""topic"": energies, ""subject"": physics}";"""Quelqu'un a compris pourquoi il faut mettre ce terme au carré dans la formule ? ->: {""topic"": energies, ""subject"": physics}"""
Tu es un analyseur de données charge d'aider les étudiants à trouver des ressources répond au mieux en format JSON.;Qui a compris le principe d'action réaction ?;"{""topic"": laws, ""subject"": physics}";"""Qui a compris le principe d'action réaction ? ->: {""topic"": laws, ""subject"": physics}"""
Tu es un analyseur de données charge d'aider les étudiants à trouver des ressources répond au mieux en format JSON.;C'est quoi le g déjà ?;"{""topic"": dimension, ""subject"": physics}";"""C'est quoi le g déjà ? ->: {""topic"": dimension, ""subject"": physics}"""
Tu es un analyseur de données charge d'aider les étudiants à trouver des ressources répond au mieux en format JSON.;Comment on fait pour trouver l'accélération du chariot ?;"{""topic"": laws, ""subject"": physics}";"""Comment on fait pour trouver l'accélération du chariot ? ->: {""topic"": laws, ""subject"": physics}"""
Tu es un analyseur de données charge d'aider les étudiants à trouver des ressources répond au mieux en format JSON.;Je comprends rien aux équations de second ordre;"{""topic"": equations, ""subject"": physics}";"""Je comprends rien aux équations de second ordre ->: {""topic"": equations, ""subject"": physics}"""
Tu es un analyseur de données charge d'aider les étudiants à trouver des ressources répond au mieux en format JSON.;Quelqu'un peut m'expliquer les coordonnées polaire;"{""topic"": coordinates, ""subject"": physics}";"""Quelqu'un peut m'expliquer les coordonnées polaire ->: {""topic"": coordinates, ""subject"": physics}"""
Tu es un analyseur de données charge d'aider les étudiants à trouver des ressources répond au mieux en format JSON.;C'est quoi le rayon de courbure?;"{""topic"": coordinates, ""subject"": physics}";"""C'est quoi le rayon de courbure? ->: {""topic"": coordinates, ""subject"": physics}"""
Tu es un analyseur de données charge d'aider les étudiants à trouver des ressources répond au mieux en format JSON.;je comprend r aux système cylindrique;"{""topic"": coordinates, ""subject"": physics}";"""je comprend r aux système cylindrique ->: {""topic"": coordinates, ""subject"": physics}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment fonctionnent les oscillateurs harmoniques en physique ?;"{""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}";"""Comment fonctionnent les oscillateurs harmoniques en physique ? ->: {""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Quels sont les différents types de mouvements possibles en physique ?;"{""subject"": ""physics"", ""topic"": ""coordinates""}";"""Quels sont les différents types de mouvements possibles en physique ? ->: {""subject"": ""physics"", ""topic"": ""coordinates""}"""
